,Date,ITS_LIVE Mean Velocity,Mask Ratio
0,1985-03-21,813.3,0.531
1,1985-03-29,727.0,0.494
2,1985-04-02,696.5,0.603
3,1985-04-05,698.1,0.559
4,1985-04-06,695.5,0.994
5,1985-04-10,671.4,0.428
6,1985-04-11,725.6,0.903
7,1985-04-14,739.6,0.907
8,1985-04-18,696.4,0.812
9,1985-04-19,758.3,0.836
11,1985-04-22,751.5,0.974
13,1985-04-26,741.1,0.92
14,1985-04-27,620.1,0.482
15,1985-04-30,717.3,0.504
17,1985-05-04,693.7,0.443
18,1985-05-05,737.7,0.563
20,1985-05-08,856.2,0.653
22,1985-05-12,739.3,0.468
23,1985-05-13,719.0,0.316
25,1985-05-15,937.1,0.849
26,1985-05-16,777.8,0.448
27,1985-05-20,784.2,0.517
28,1985-05-21,730.5,0.408
31,1985-05-23,805.2,0.666
32,1985-05-24,772.2,0.51
34,1985-05-25,901.9,0.444
35,1985-05-28,797.1,0.583
36,1985-05-29,826.1,0.539
39,1985-05-31,856.0,0.891
41,1985-06-01,895.8,0.942
42,1985-06-05,778.3,0.429
43,1985-06-06,855.7,0.455
45,1985-06-09,957.0,0.778
46,1985-06-13,905.2,0.753
47,1985-06-16,744.6,0.258
48,1985-06-20,723.4,0.322
49,1985-06-21,940.3,0.743
51,1985-06-22,1039.4,0.87
52,1985-06-24,730.7,0.435
53,1985-06-28,700.6,0.449
54,1985-07-03,745.4,0.525
55,1985-07-06,738.1,0.6
56,1985-07-12,817.2,0.876
57,1985-07-16,850.5,0.927
58,1985-07-18,763.5,0.865
59,1985-07-19,660.6,0.432
60,1985-07-23,716.8,0.458
61,1985-07-24,695.1,0.385
62,1985-07-28,654.7,0.709
64,1985-08-01,642.6,0.625
66,1985-08-03,639.2,0.73
67,1985-08-04,650.4,0.661
68,1985-08-12,522.3,0.259
69,1985-08-16,652.2,0.504
70,1985-08-17,688.0,0.833
71,1985-08-18,726.9,0.844
72,1985-08-21,682.2,0.599
73,1985-08-31,686.7,0.639
74,1985-09-06,796.1,0.836
75,1985-09-13,761.9,0.789
76,1985-09-16,778.6,0.924
77,1986-04-09,917.3,0.815
78,1986-04-17,421.1,0.926
79,1986-04-22,996.6,0.969
80,1986-06-29,724.6,0.377
81,1987-05-18,760.0,0.467
82,1987-05-30,810.9,0.483
83,1987-06-12,963.4,0.283
84,1987-06-15,723.3,0.39
86,1987-07-09,735.3,0.893
87,1987-07-13,757.8,0.971
88,1987-07-29,572.9,0.689
89,1987-08-14,625.1,0.925
90,1987-08-18,558.4,0.486
91,1987-09-03,576.1,0.611
92,1987-09-23,695.5,0.946
93,1988-04-06,698.5,0.939
94,1988-04-13,540.1,0.988
96,1988-04-14,592.4,0.991
97,1988-05-04,633.1,0.407
98,1988-05-08,613.9,0.502
99,1988-05-15,757.2,0.485
100,1988-05-16,787.6,0.58
101,1988-06-02,638.3,0.32
102,1988-06-30,731.0,0.843
103,1988-07-08,629.4,0.699
104,1988-07-28,632.3,0.975
105,1988-08-04,537.2,0.475
106,1988-08-25,500.0,0.574
107,1989-04-01,709.4,0.972
108,1989-04-06,657.1,0.962
110,1989-04-09,603.1,0.947
111,1989-04-10,654.4,0.958
113,1989-04-14,717.4,0.877
115,1989-04-17,688.9,0.996
116,1989-04-21,643.3,0.732
117,1989-04-25,604.2,0.736
118,1989-05-03,658.3,0.934
119,1989-05-07,689.7,0.987
120,1989-05-11,703.2,0.968
121,1989-05-20,695.0,0.327
122,1989-05-24,630.1,0.306
123,1989-05-28,700.6,0.412
124,1989-06-01,673.1,0.363
126,1989-06-05,712.7,0.521
127,1989-06-09,637.0,0.363
128,1989-06-12,709.1,0.438
129,1989-06-13,686.2,0.445
130,1989-06-20,661.2,0.364
131,1989-07-02,656.6,0.375
132,1989-08-16,578.1,0.661
133,1989-08-24,634.9,0.724
134,1990-03-22,650.2,0.827
135,1990-03-31,584.9,0.582
136,1990-04-11,585.3,0.6
137,1990-04-12,533.8,0.419
138,1990-04-16,568.8,0.529
139,1990-04-19,828.9,1.017
140,1990-05-05,716.9,0.695
141,1990-05-09,742.5,0.907
142,1990-05-10,643.6,0.901
143,1990-05-11,774.9,0.915
144,1990-05-13,700.0,0.409
145,1990-05-14,710.0,0.835
146,1990-05-17,686.0,0.405
147,1990-05-21,739.8,0.402
148,1990-05-22,720.2,0.487
149,1990-05-25,731.4,0.449
150,1990-05-26,662.0,0.452
151,1990-05-27,704.2,0.419
152,1990-05-30,933.7,0.879
153,1990-05-31,766.5,0.886
154,1990-06-03,1016.0,0.827
155,1990-06-06,848.8,0.604
156,1990-06-07,844.2,0.656
157,1990-06-15,978.4,0.99
158,1990-06-16,975.9,0.955
159,1990-06-20,760.7,0.493
160,1990-07-01,858.5,0.948
161,1990-07-02,738.5,0.941
162,1990-07-14,617.8,0.278
163,1990-07-18,599.0,0.476
164,1990-07-25,565.7,0.326
165,1990-07-30,572.8,0.431
166,1990-08-02,508.8,0.524
168,1990-08-03,608.6,0.774
169,1990-08-11,554.4,0.715
170,1990-09-04,638.8,0.879
171,1991-03-23,685.8,0.731
172,1991-03-25,775.4,0.919
173,1991-03-27,614.4,0.926
174,1991-03-29,731.7,0.912
176,1991-03-30,684.0,0.933
177,1991-04-02,706.0,0.671
178,1991-04-03,667.7,0.643
179,1991-04-04,660.6,0.869
180,1991-04-06,566.9,0.279
181,1991-04-08,702.8,0.572
182,1991-04-12,607.9,0.696
183,1991-04-14,717.3,0.788
184,1991-04-15,705.1,0.965
186,1991-04-18,618.3,0.802
188,1991-04-20,595.1,0.611
189,1991-04-22,560.4,0.579
190,1991-04-23,568.4,0.625
191,1991-04-24,724.6,0.968
192,1991-04-28,701.8,0.954
194,1991-04-30,637.8,0.753
197,1991-05-01,1886.2,0.859
198,1991-05-02,701.5,1.0
201,1991-05-05,616.8,0.781
203,1991-05-06,738.8,0.728
204,1991-05-08,721.3,0.798
205,1991-05-09,1395.9,0.693
206,1991-05-10,735.4,0.933
207,1991-06-09,834.5,0.975
208,1991-06-10,599.2,0.389
209,1991-06-23,596.5,0.455
210,1991-07-01,541.9,0.462
212,1991-07-11,641.9,0.663
213,1991-07-12,576.3,0.479
214,1991-07-16,623.5,0.472
215,1991-07-17,626.5,0.417
216,1991-07-23,623.1,0.708
217,1991-08-17,631.2,0.986
218,1992-03-07,767.3,0.994
219,1992-03-13,612.7,0.864
220,1992-03-16,687.8,0.976
221,1992-03-17,716.0,0.98
222,1992-03-20,641.5,0.871
223,1992-03-21,719.6,0.813
224,1992-03-23,696.1,0.996
227,1992-03-24,659.1,0.986
228,1992-03-25,768.6,0.98
229,1992-03-27,702.9,0.99
230,1992-03-28,678.6,0.976
232,1992-03-29,713.0,0.966
234,1992-03-31,524.9,0.996
238,1992-04-01,503.2,0.98
240,1992-04-02,838.2,1.0
242,1992-04-04,474.0,0.993
243,1992-04-05,608.3,0.939
245,1992-04-06,880.0,0.949
246,1992-04-08,566.3,0.99
248,1992-04-09,768.1,0.939
250,1992-04-10,569.6,0.915
251,1992-04-13,615.2,0.973
252,1992-04-14,476.8,0.583
253,1992-04-16,489.2,0.963
254,1992-04-17,572.4,1.0
255,1992-04-18,377.3,0.993
256,1992-04-22,474.1,0.763
257,1992-04-25,494.0,0.874
258,1992-04-26,632.8,0.488
260,1992-04-30,395.6,0.939
262,1992-05-03,457.9,0.969
263,1992-05-04,619.4,0.542
264,1992-05-08,585.4,0.376
265,1992-05-11,606.3,0.298
266,1992-05-12,596.3,0.613
267,1992-05-16,569.3,0.647
268,1992-05-18,612.5,0.349
269,1992-05-19,637.3,0.702
270,1992-05-20,765.1,0.878
271,1992-05-31,649.9,0.437
272,1992-06-03,714.5,0.441
274,1992-06-04,628.8,0.277
275,1992-06-08,643.8,0.29
276,1992-06-17,738.4,0.225
277,1992-06-25,830.9,0.909
278,1992-06-28,804.1,0.823
279,1992-06-29,745.0,0.321
280,1992-07-03,737.6,0.659
281,1992-07-14,781.7,0.991
282,1992-07-18,734.6,0.95
283,1992-07-19,669.4,0.984
284,1992-07-22,761.3,0.967
286,1992-07-23,296.6,0.536
287,1992-07-26,842.6,1.001
288,1992-08-12,592.1,0.509
289,1992-08-15,561.6,0.465
290,1992-08-16,543.8,0.369
291,1992-08-20,565.7,0.56
293,1992-08-24,680.8,0.769
294,1992-08-27,597.9,0.461
295,1992-09-04,577.3,0.488
296,1992-09-08,588.3,0.461
297,1992-09-09,620.2,0.481
298,1992-10-03,775.5,0.915
299,1993-03-15,627.7,0.929
300,1993-03-16,649.7,0.888
301,1993-03-18,760.4,0.973
302,1993-03-19,760.8,0.983
304,1993-03-20,678.8,0.987
305,1993-03-23,828.0,0.952
306,1993-03-24,827.3,0.963
307,1993-03-30,725.8,0.888
308,1993-03-31,750.2,0.802
309,1993-04-01,711.2,0.778
310,1993-04-03,561.4,0.437
311,1993-04-04,657.3,0.97
314,1993-04-05,665.0,0.952
316,1993-04-07,657.3,0.478
318,1993-04-08,724.3,0.737
319,1993-04-09,738.8,0.877
323,1993-04-11,640.8,0.997
326,1993-04-12,663.6,0.983
327,1993-04-13,715.7,0.915
328,1993-04-15,687.0,0.621
331,1993-04-17,736.6,0.97
333,1993-04-19,705.4,0.84
337,1993-04-20,736.7,0.939
339,1993-04-21,743.0,0.997
340,1993-04-23,613.4,0.512
343,1993-04-24,691.0,0.918
345,1993-04-25,786.3,0.966
346,1993-04-26,778.0,0.942
348,1993-04-27,870.3,0.997
353,1993-04-28,879.6,0.997
354,1993-04-29,657.9,0.515
355,1993-07-14,622.4,0.475
356,1993-07-17,609.3,0.471
357,1994-05-25,905.3,0.968
358,1994-06-02,865.5,0.789
359,1994-06-07,892.3,0.897
360,1994-06-10,978.2,0.89
361,1994-06-11,886.2,0.939
362,1994-06-13,801.2,0.492
363,1994-06-14,642.6,0.485
364,1994-06-17,806.8,0.583
366,1994-06-18,726.1,0.606
368,1994-06-23,811.9,0.795
369,1994-06-26,771.0,0.968
370,1994-07-08,628.4,0.472
371,1994-07-11,646.9,0.462
372,1994-07-12,601.2,0.509
373,1994-07-17,636.4,0.526
375,1994-07-20,600.5,0.485
376,1994-07-25,585.0,0.576
377,1994-08-01,498.6,0.463
378,1994-08-09,452.7,0.419
379,1994-08-13,460.2,0.632
380,1994-08-20,370.5,0.45
381,1994-09-06,480.0,0.979
382,1994-09-09,341.8,0.634
383,1994-09-13,403.8,0.833
384,1994-09-21,373.9,0.99
385,1995-04-09,702.4,1.017
386,1995-04-10,754.7,1.017
387,1995-04-14,749.9,1.013
388,1995-04-18,771.8,0.82
389,1995-04-22,720.6,0.743
390,1995-04-26,784.8,0.966
391,1995-04-27,769.2,0.986
392,1995-05-01,728.0,0.972
393,1995-05-03,768.8,0.901
395,1995-05-04,675.1,0.993
396,1995-05-05,802.4,0.873
397,1995-05-11,675.4,0.416
398,1995-05-16,677.1,0.389
399,1995-05-19,737.5,0.426
400,1995-05-20,709.0,0.44
402,1995-05-24,719.3,0.575
404,1995-05-28,697.3,0.538
406,1995-06-01,847.1,0.761
407,1995-06-02,678.9,0.501
409,1995-06-04,863.1,0.758
411,1995-06-05,840.8,0.803
414,1995-06-06,675.0,0.532
416,1995-06-09,789.4,0.539
418,1995-06-10,729.0,0.593
420,1995-06-13,699.1,0.549
422,1995-06-14,653.4,0.583
423,1995-06-18,714.5,0.491
424,1995-06-20,674.0,0.529
425,1995-06-21,619.4,0.468
427,1995-06-25,645.4,0.502
428,1995-06-28,653.3,0.468
430,1995-06-29,836.2,0.929
431,1995-07-06,772.3,0.915
432,1995-07-07,693.6,0.747
433,1995-07-11,698.4,0.91
435,1995-07-14,560.3,0.632
436,1995-07-15,756.7,0.968
438,1995-07-16,729.4,0.978
439,1995-07-19,618.9,0.771
440,1995-07-23,627.1,0.815
441,1995-07-30,661.7,0.971
442,1995-07-31,495.5,0.492
443,1995-08-04,527.2,0.54
444,1995-08-07,588.4,0.411
445,1995-08-08,583.1,0.642
446,1995-08-12,579.6,0.387
447,1995-08-15,608.7,0.757
449,1995-08-16,635.1,0.747
450,1995-08-17,628.0,0.838
451,1995-08-23,598.2,0.496
453,1995-08-24,702.8,0.893
454,1995-09-17,755.5,0.695
455,1997-04-14,698.6,0.977
456,1997-04-19,647.7,0.979
457,1997-04-23,779.2,0.962
458,1997-05-01,593.8,0.917
459,1997-05-05,513.4,0.962
460,1997-05-09,447.6,0.994
461,1997-05-16,576.6,0.372
462,1997-05-17,642.8,0.457
463,1997-05-25,637.5,0.686
464,1997-06-02,726.0,0.871
465,1997-06-06,648.9,0.525
466,1997-07-28,576.5,0.624
467,1998-04-23,880.8,0.42
468,1998-04-26,589.4,0.991
470,1998-04-27,897.5,0.394
471,1998-04-30,813.7,0.782
472,1998-05-04,633.0,0.785
473,1998-05-12,915.4,0.946
474,1998-05-20,855.9,0.805
475,1998-06-02,705.0,0.205
476,1998-06-13,604.5,0.363
477,1998-06-18,843.6,0.763
478,1998-06-29,592.3,0.383
479,1998-08-05,552.3,0.301
480,1998-08-16,520.1,0.236
481,1998-08-24,600.8,0.663
482,1998-09-09,576.2,0.48
483,1998-09-21,551.4,0.749
484,1998-09-25,613.9,0.756
485,1999-08-10,737.9,0.615
486,1999-08-14,657.8,0.306
487,1999-08-26,705.7,0.448
488,1999-09-09,805.3,0.881
489,1999-09-20,716.6,0.692
490,1999-09-21,724.6,0.748
491,1999-10-01,851.0,0.535
492,1999-10-03,858.3,0.763
493,2000-03-03,616.0,0.957
494,2000-03-06,666.8,0.904
495,2000-03-07,679.9,0.918
496,2000-03-23,613.9,0.647
497,2000-03-31,599.5,0.542
498,2000-04-04,718.7,0.837
499,2000-04-11,619.2,0.532
500,2000-04-12,718.5,0.646
501,2000-04-14,658.1,0.607
504,2000-04-15,701.9,0.706
505,2000-04-16,685.6,0.827
506,2000-04-18,624.6,0.685
507,2000-04-19,661.9,0.66
508,2000-04-20,653.3,0.727
509,2000-04-28,630.4,0.546
510,2000-05-01,616.1,0.981
512,2000-05-02,854.9,1.006
514,2000-05-04,592.9,0.559
515,2000-05-08,632.1,0.542
516,2000-05-09,683.8,0.701
518,2000-05-16,736.9,0.803
519,2000-05-17,653.3,0.803
520,2000-05-25,772.9,0.64
522,2000-05-26,786.5,0.842
523,2000-05-28,632.5,0.609
525,2000-05-30,862.0,0.895
526,2000-05-31,750.8,0.771
527,2000-06-01,672.0,0.591
528,2000-06-02,924.5,0.732
532,2000-06-05,707.6,0.672
533,2000-06-06,711.8,0.506
534,2000-06-07,684.7,0.538
537,2000-06-09,753.3,0.705
538,2000-06-10,741.8,0.627
539,2000-06-13,780.1,0.499
540,2000-06-14,806.4,0.418
541,2000-06-22,725.3,0.443
543,2000-06-23,912.4,0.921
545,2000-06-25,1107.9,0.97
546,2000-06-27,701.1,0.446
547,2000-07-01,718.0,0.427
548,2000-07-11,854.8,0.746
549,2000-07-13,697.9,0.686
550,2000-07-16,859.2,0.864
551,2000-07-19,906.0,0.903
552,2000-07-20,841.9,0.917
554,2000-07-25,779.1,0.724
555,2000-07-26,720.2,0.53
556,2000-07-28,683.8,0.577
557,2000-07-31,664.9,0.573
558,2000-08-03,663.3,0.595
559,2000-08-04,663.2,0.562
561,2000-08-09,616.5,0.602
563,2000-08-12,643.0,0.558
564,2000-08-25,718.5,0.855
565,2000-09-03,733.3,0.803
566,2000-09-11,640.8,0.614
567,2000-09-13,919.6,0.927
568,2000-09-15,648.2,0.669
569,2000-09-30,826.3,0.871
570,2001-03-16,900.7,0.971
571,2001-04-06,764.4,0.684
572,2001-04-09,823.8,0.738
573,2001-04-10,764.6,0.837
574,2001-04-13,742.7,0.658
575,2001-04-14,811.9,0.78
576,2001-04-16,763.7,0.661
577,2001-04-17,717.9,0.686
579,2001-04-18,713.5,0.267
580,2001-04-22,795.6,0.679
581,2001-04-23,688.0,0.545
582,2001-04-25,715.7,0.397
583,2001-04-26,715.7,0.52
584,2001-04-29,658.1,0.484
585,2001-04-30,702.6,0.448
586,2001-05-03,699.8,0.495
587,2001-05-11,862.0,0.989
588,2001-05-16,956.3,0.492
589,2001-05-17,778.3,0.575
590,2001-05-19,668.0,0.387
591,2001-06-01,907.9,0.936
592,2001-06-02,840.3,0.576
593,2001-06-04,850.5,0.763
594,2001-06-05,801.1,0.731
595,2001-06-09,804.2,0.5
596,2001-06-10,916.9,0.72
597,2001-06-12,903.9,0.666
599,2001-06-13,878.0,0.673
600,2001-06-14,896.5,0.619
601,2001-06-16,861.4,0.623
602,2001-06-17,855.7,0.644
604,2001-06-18,853.8,0.623
606,2001-06-20,776.5,0.518
607,2001-06-21,1185.0,0.934
610,2001-06-24,759.7,0.455
611,2001-06-25,1079.9,0.869
612,2001-06-28,793.0,0.386
614,2001-06-29,729.0,0.556
615,2001-06-30,778.9,0.556
616,2001-07-02,769.8,0.343
617,2001-07-03,759.9,0.321
618,2001-07-04,764.5,0.384
619,2001-07-06,849.1,0.735
621,2001-07-07,908.1,0.978
622,2001-07-11,843.3,0.672
624,2001-07-14,850.9,0.979
625,2001-07-16,897.1,0.867
627,2001-07-20,926.8,0.904
628,2001-07-22,832.6,0.965
631,2001-07-23,992.2,0.94
632,2001-07-26,716.7,0.531
633,2001-07-27,791.9,0.804
635,2001-07-30,1041.7,0.975
636,2001-08-03,962.3,0.953
638,2001-08-07,1004.8,0.962
639,2001-08-08,852.0,0.98
640,2001-08-09,653.1,0.676
641,2001-08-11,674.6,0.745
642,2001-08-14,738.6,0.802
643,2001-08-16,678.6,0.65
644,2001-08-19,774.3,0.911
645,2001-08-23,729.4,0.933
647,2001-08-24,716.3,0.403
648,2001-08-25,717.9,0.799
649,2001-08-28,775.5,0.52
650,2001-08-29,770.3,0.878
651,2001-08-31,760.5,0.64
652,2001-09-01,811.3,0.893
654,2001-09-07,669.1,0.505
655,2001-09-13,686.8,0.513
656,2001-09-16,646.2,0.585
658,2001-09-17,662.0,0.404
659,2001-09-21,661.3,0.585
660,2001-09-24,648.9,0.538
661,2001-10-01,757.3,0.764
663,2001-10-06,729.1,0.651
664,2001-10-10,718.3,0.449
665,2002-03-11,857.5,0.973
666,2002-03-17,861.1,0.98
667,2002-03-19,804.1,0.932
668,2002-03-20,820.7,0.95
669,2002-03-27,874.6,0.976
670,2002-04-02,805.4,0.739
671,2002-04-08,799.8,0.85
673,2002-04-12,851.7,0.902
675,2002-04-13,803.4,0.961
676,2002-04-14,810.4,0.913
677,2002-04-16,911.4,0.987
678,2002-04-17,728.1,0.49
679,2002-04-18,843.3,0.913
680,2002-04-19,714.3,0.617
681,2002-04-20,752.1,0.593
683,2002-04-24,760.4,0.717
684,2002-04-25,791.4,0.701
685,2002-04-26,775.1,0.769
687,2002-04-27,740.3,0.721
689,2002-04-28,747.3,0.765
691,2002-04-29,827.3,0.761
692,2002-05-02,762.7,0.613
694,2002-05-05,779.2,0.533
695,2002-05-06,771.0,0.545
696,2002-05-07,804.4,0.385
697,2002-05-08,843.6,0.545
698,2002-05-10,777.4,0.913
699,2002-05-11,908.2,0.885
701,2002-05-12,858.2,0.963
702,2002-05-14,842.3,0.785
703,2002-05-15,834.4,0.892
704,2002-05-23,908.2,0.544
705,2002-05-24,885.7,0.6
706,2002-05-29,1254.0,0.931
707,2002-05-30,1042.7,0.942
708,2002-06-05,1087.8,0.894
709,2002-06-08,1246.8,0.913
710,2002-06-15,811.4,0.397
711,2002-06-16,804.8,0.223
712,2002-06-19,1114.4,0.271
713,2002-06-24,1152.8,0.467
714,2002-06-27,805.3,0.438
715,2002-07-01,809.9,0.56
718,2002-07-05,813.7,0.66
720,2002-07-08,803.6,0.378
721,2002-07-09,772.5,0.564
722,2002-07-10,807.8,0.313
723,2002-07-13,669.7,0.469
724,2002-07-17,767.7,0.539
727,2002-07-23,727.6,0.595
728,2002-07-26,645.4,0.629
729,2002-08-14,853.3,0.897
730,2002-08-15,896.7,0.793
732,2002-08-18,865.7,0.863
733,2002-08-19,841.4,0.409
734,2003-03-31,1030.5,0.957
735,2003-04-07,842.4,0.861
736,2003-04-11,872.0,0.803
737,2003-04-12,836.1,0.76
738,2003-04-15,907.0,0.892
739,2003-04-21,765.0,0.69
740,2003-04-23,817.0,0.64
742,2003-04-24,885.6,0.628
743,2003-04-27,810.0,0.68
744,2003-04-28,814.4,0.664
746,2003-04-29,839.6,0.715
747,2003-05-01,820.0,0.75
748,2003-05-05,884.8,0.754
749,2003-05-08,893.7,0.773
750,2003-05-09,883.0,0.749
751,2003-05-10,976.4,0.846
752,2003-05-14,926.0,0.799
753,2004-03-21,820.2,0.853
754,2004-03-25,740.0,0.393
755,2004-04-01,742.1,0.311
756,2004-04-10,799.5,0.335
757,2004-04-13,763.7,0.606
758,2004-04-17,779.2,0.556
759,2004-04-22,812.1,0.513
760,2004-04-25,823.6,0.413
761,2004-04-26,863.7,0.409
762,2004-04-30,816.8,0.598
764,2004-05-03,821.7,0.421
765,2004-05-07,823.5,0.59
766,2004-05-11,839.2,0.256
767,2004-05-12,921.5,0.319
768,2004-05-24,863.2,0.777
770,2004-05-27,1012.0,0.789
771,2004-05-28,1067.1,0.606
772,2004-05-31,768.3,0.219
773,2004-06-01,908.1,0.641
774,2004-06-04,976.1,0.66
775,2004-06-05,764.4,0.203
776,2004-06-12,1136.3,0.887
777,2004-06-13,920.3,0.259
778,2004-07-02,903.1,0.362
779,2004-07-10,825.9,0.372
780,2004-07-11,939.3,0.212
781,2004-08-07,1026.5,0.77
782,2004-08-12,1013.3,0.426
783,2004-08-19,802.5,0.281
784,2004-08-20,826.1,0.543
785,2004-08-27,830.3,0.52
786,2004-08-30,718.0,0.293
787,2004-08-31,885.7,0.744
788,2004-09-01,797.9,0.36
789,2004-09-20,739.8,0.353
790,2004-09-21,816.6,0.701
791,2004-09-24,896.4,0.75
792,2005-07-09,1119.8,0.458
793,2005-07-21,898.2,0.335
794,2005-07-24,867.4,0.292
795,2005-07-30,877.6,0.372
796,2005-08-02,884.0,0.289
797,2005-08-07,914.7,0.447
798,2005-08-18,914.1,0.863
799,2005-08-23,874.6,0.815
800,2005-08-26,857.8,0.653
802,2005-08-30,950.8,0.368
803,2005-09-03,963.9,0.923
805,2005-09-08,996.8,0.61
806,2005-09-12,1023.8,0.448
807,2006-03-31,786.9,0.472
808,2006-04-08,857.6,0.5
809,2006-04-24,875.8,0.788
810,2006-05-02,884.6,0.518
811,2006-05-07,856.3,0.212
812,2006-05-10,948.2,0.87
813,2006-05-19,841.1,0.403
814,2006-05-30,961.0,0.441
815,2006-06-07,975.2,0.532
816,2006-06-27,985.1,0.26
817,2006-07-05,1047.7,0.632
818,2006-07-09,984.7,0.691
820,2006-07-12,1018.9,0.652
821,2006-07-13,1095.4,0.807
822,2006-07-16,1057.5,0.596
823,2006-07-17,1036.3,0.66
825,2006-07-20,878.9,0.505
826,2006-07-21,987.4,0.617
828,2006-07-24,835.5,0.381
829,2006-07-25,891.9,0.637
830,2006-07-29,795.8,0.649
831,2006-08-02,846.9,0.76
832,2006-08-05,856.8,0.861
833,2006-08-06,870.9,0.764
834,2007-03-09,928.7,0.703
835,2007-03-10,832.5,0.839
836,2007-03-14,847.4,0.74
837,2007-03-17,978.4,0.88
838,2007-03-25,805.6,0.214
839,2007-04-01,729.4,0.555
840,2007-04-02,798.1,0.625
841,2007-05-11,677.2,0.201
842,2007-05-19,945.3,0.276
843,2007-05-26,882.0,0.565
844,2007-06-03,928.4,0.389
845,2007-06-13,1086.3,0.539
846,2007-06-14,1055.9,0.852
847,2007-06-21,989.6,0.571
848,2007-06-22,1039.8,0.55
850,2007-06-30,1039.8,0.829
851,2007-07-05,974.0,0.603
852,2007-07-08,959.1,0.603
855,2007-07-16,1033.6,0.86
857,2007-07-24,844.5,0.724
858,2007-07-29,868.0,0.415
860,2007-08-01,779.7,0.676
861,2007-08-06,804.0,0.454
862,2007-08-09,753.3,0.651
863,2007-08-17,880.2,0.859
864,2007-08-22,899.2,0.559
865,2007-09-09,804.0,0.551
866,2008-04-11,830.5,0.897
867,2008-04-24,753.3,0.374
868,2008-04-28,751.8,0.204
869,2008-05-02,805.5,0.714
870,2008-05-06,854.4,0.302
871,2008-05-30,981.9,0.555
872,2008-06-03,919.2,0.23
874,2008-06-04,1019.4,0.691
875,2008-06-07,901.6,0.333
876,2008-06-08,1033.8,0.329
878,2008-06-12,1000.5,0.316
879,2008-06-16,941.1,0.316
880,2008-06-23,979.2,0.872
881,2008-06-27,935.3,0.228
882,2008-07-01,907.3,0.689
884,2008-07-02,907.7,0.271
885,2008-07-05,927.6,0.599
886,2008-07-06,950.5,0.848
888,2008-07-09,972.3,0.84
889,2008-07-10,881.0,0.701
890,2008-07-14,847.3,0.681
892,2008-07-17,841.9,0.3
893,2008-07-18,833.8,0.452
894,2008-07-22,848.3,0.484
895,2008-07-25,777.5,0.215
896,2008-07-30,819.4,0.854
897,2008-07-31,859.0,0.677
898,2008-08-03,872.1,0.867
900,2008-08-08,855.8,0.545
901,2008-08-20,806.7,0.253
902,2008-09-01,790.8,0.223
903,2009-03-15,949.6,0.754
904,2009-03-19,887.6,0.731
905,2009-03-22,899.6,0.896
906,2009-03-27,912.4,0.566
907,2009-03-30,838.9,0.677
908,2009-03-31,885.4,0.326
912,2009-04-04,902.4,0.685
914,2009-04-07,892.3,0.944
916,2009-04-08,928.6,0.893
919,2009-04-12,955.9,0.779
920,2009-04-15,887.6,0.766
921,2009-04-16,893.2,0.453
922,2009-04-20,842.3,0.592
923,2009-04-21,922.6,0.249
924,2009-04-23,950.0,0.935
925,2009-04-24,904.6,0.219
927,2009-04-28,858.3,0.692
928,2009-05-02,1009.1,0.756
929,2009-05-06,970.2,0.537
930,2009-05-09,978.9,0.307
931,2009-05-10,926.7,0.413
932,2009-05-14,938.4,0.686
933,2009-05-17,978.6,0.375
935,2009-05-18,937.0,0.838
936,2009-05-25,1025.9,0.413
937,2009-05-30,1082.3,0.451
938,2009-06-07,1093.3,0.725
939,2009-06-10,1160.1,0.283
940,2009-06-30,1131.4,0.394
941,2009-07-01,1026.9,0.206
942,2009-07-05,1098.9,0.259
943,2009-07-09,1105.9,0.47
944,2009-07-12,1085.6,0.513
945,2009-07-16,982.6,0.466
946,2009-07-17,871.8,0.444
948,2009-07-20,883.0,0.798
949,2009-07-24,946.4,0.522
950,2009-07-27,891.9,0.57
951,2009-07-29,1113.1,0.566
952,2009-07-30,987.2,0.621
953,2009-08-01,951.8,0.338
954,2009-08-03,875.6,0.228
955,2009-08-05,1014.9,0.766
957,2009-08-06,989.0,0.885
959,2009-08-10,988.1,0.786
960,2009-08-11,971.6,0.498
961,2009-08-13,885.3,0.903
962,2009-08-14,972.3,0.726
965,2009-08-18,852.4,0.726
966,2009-08-19,892.9,0.765
967,2009-08-21,893.6,0.752
968,2009-08-22,895.4,0.774
970,2009-08-26,852.1,0.497
971,2009-08-27,916.0,0.46
972,2009-08-30,860.4,0.707
973,2009-08-31,895.4,0.442
974,2009-09-02,914.0,0.277
975,2009-09-03,858.4,0.772
976,2009-09-04,894.0,0.529
977,2009-09-06,982.2,0.277
978,2009-09-07,866.0,0.771
979,2009-09-11,926.9,0.388
980,2009-09-15,906.6,0.746
981,2009-09-20,1006.4,0.642
982,2009-09-22,910.6,0.22
983,2009-09-23,1029.5,0.68
984,2010-04-10,1068.1,0.803
985,2010-04-14,802.7,0.606
986,2010-04-15,1076.9,0.739
987,2010-04-17,998.8,0.219
988,2010-04-18,1022.9,0.726
990,2010-04-19,1078.9,0.876
991,2010-04-27,1189.8,0.523
992,2010-05-05,1223.2,0.381
993,2010-05-09,1246.0,0.236
994,2010-05-12,1246.4,0.206
995,2010-05-13,1352.4,0.407
996,2010-06-05,1481.6,0.8
997,2010-06-06,1382.4,0.853
998,2010-06-09,1293.5,0.32
999,2010-06-10,1308.4,0.784
